"ID","WELL_LOCATION","FAC_NAME","FAC_TYPE","TEST_DATE","VENT_RATE","STATUS"
"a8k16000000g0kzAAA","100022705202W400","MARH 100/02-27-052-02W4/00","WI","2010-08-07","119","Item Updated"
"a8k16000000fyeeAAA","100022704802W400","ANEH 100/02-27-048-02W4/00","WI","2009-07-29","394","Item Updated"
"a8k1L000000KyqWQAS","100022505406W400","LDBH 100/02-25-054-06W4/00","WI","2018-04-17","0","Item Updated"
"a8k16000000fyZ7AAI","100022305003W400","ANEH 100/02-23-050-03W4/00","WI","2009-08-23","447","Item Updated"
"a8k16000000g27xAAA","100022207825W400","MCPR 100/02-22-078-25W4/00","WI","2014-10-29","","Item Updated"
"a8k16000000g1qyAAA","100022105305W400","LDBH 100/02-21-053-05W4/00","WI","2014-05-30","0.214","Item Updated"
"a8k16000000fypsAAA","100021905104W400","MORH 100/02-19-051-04W4/00","WI","2013-08-31","0.009","Item Updated"
"a8k16000000g0W2AAI","100021904804W400","ASCH 100/02-19-048-04W4/00","WI","2011-07-03","378","Item Updated"
"a8k16000000fyXaAAI","100021405301W400","MARH 100/02-14-053-01W4/00","WI","2015-06-05","0","Item Updated"
"a8k16000000g0pMAAQ","100021305303W402","MARH 100/02-13-053-03W4/02","WI","2018-03-18","3","Item Updated"
"a8k16000000fzvkAAA","100021104506W400","WWSM 100/02-11-045-06W4/00","WI","2011-08-12","125","Item Updated"
"a8k16000000g254AAA","100021007825W400","MCPR 100/02-10-078-25W4/00","WI","2011-06-30","","Item Updated"
"a8k16000000fywtAAA","100021005101W400","ANEH 100/02-10-051-01W4/00","WI","2009-10-22","903","Item Updated"
"a8k16000000g1HHAAY","100013305006W402","VRMH 100/01-33-050-06W4/02","WI","2015-09-16","37","Item Updated"
"a8k16000000fyyLAAQ","100013004801W400","ANEH 100/01-30-048-01W4/00","WI","2009-05-22","0","Item Updated"
"a8k16000000fyaUAAQ","100012904902W400","ANEH 100/01-29-049-02W4/00","WI","2012-05-05","226","Item Updated"
"a8k16000000fyrvAAA","100012405007W400","VRMH 100/01-24-050-07W4/00","WI","2016-11-01","317","Item Updated"
"a8k16000000g1EBAAY","100012305306W402","LDBH 100/01-23-053-06W4/02","WI","2016-07-06","0","Item Updated"
"a8k16000000g27zAAA","100012207825W400","MCPR 100/01-22-078-25W4/00","WI","2014-10-29","","Item Updated"
"a8k16000000g20kAAA","100012105305W400","LDBH 100/01-21-053-05W4/00","WI","2014-06-01","0","Item Updated"
"a8k16000000fyt5AAA","100011905201W400","MARH 100/01-19-052-01W4/00","WI","2017-02-05","2413","Item Updated"
"a8k16000000g0VzAAI","100011904804W400","ASCH 100/01-19-048-04W4/00","WI","2013-01-03","232.3","Item Updated"
"a8k16000000g0fCAAQ","100011805202W400","MARH 100/01-18-052-02W4/00","WI","2012-05-22","95","Item Updated"
"a8k16000000g0pKAAQ","100011305303W400","MARH 100/01-13-053-03W4/00","WI","2013-03-18","849","Item Updated"
"a8k16000000g1jaAAA","100011304701W400","ASCH 100/01-13-047-01W4/00","WI","2014-03-11","1165","Item Updated"
"a8k16000000g1mwAAA","100011005206W402","LDBH 100/01-10-052-06W4/02","WI","2015-10-24","0","Item Updated"
"a8k16000000fyauAAA","100010705406W400","LDBH 100/01-07-054-06W4/00","WI","2014-09-26","124","Item Updated"
